Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5,Dimension_6,Dimension_7,Dimension_8,Dimension_9,Dimension_10,Dimension_11,Dimension_12,Dimension_13,Dimension_14,Dimension_15,Dimension_16,Fitness
-586.312,722.493,12.3628,-504.204,16.7408,609.541,-990.71,-465.179,476.97,971.993,14.0578,909.622,760.765,568.208,873.986,698.304,6.84299e+06
-637.354,-431.847,631.151,-360.478,-698.68,-207.575,454.628,-914.473,224.969,238.83,371.679,723.002,-103.788,586.89,238.197,440.844,4.07017e+06
700.227,719.449,73.0424,364.548,-710.4,-689.904,919.662,944.925,633.07,-213.887,-945.853,57.3461,-1011.17,-994.251,-894.901,833.542,8.7167e+06
-184.592,215.53,555.716,-357.635,27.3978,415.109,201.871,-573.874,-756.693,744.729,351.501,135.244,372.192,0.665155,-654.903,681.412,3.36138e+06
243.707,930.458,1013.03,-486.585,-95.0392,-943.221,540.502,364.746,111.042,173.367,-172.57,133.685,156.09,273.741,331.267,-593.632,4.16368e+06
-853.431,-178.566,-632.801,-886.044,-244.993,435.527,-753.069,-39.2898,533.489,742.763,-652.321,-471.814,1000.22,-813.333,-460.994,652.078,6.54838e+06
-94.8089,-808.124,762.014,-941.791,-274.495,873.811,-877.521,-87.5378,-641.347,932.725,280.082,-805.985,254.509,-808.204,-396.09,-928.323,7.49244e+06
-60.9527,507.831,231.734,229.085,949.34,336.646,-635.004,-623.2,-802.973,868.022,872.018,-228.961,843.29,894.453,532.049,899.233,6.98802e+06
-198.617,-254.293,-76.0874,-263.584,52.0228,52.117,82.5999,744.558,403.412,3.75264,455.581,281.02,966.481,-527.851,-684.679,-322.311,2.98085e+06
163.543,911.781,593.843,-621.814,992.294,814.568,307.03,-961.493,-495.851,-154.064,257.555,-443.337,-327.282,-882.871,-868.046,-582.999,6.7769e+06
707.294,177.127,-226.639,440.429,889.869,-931.396,20.6938,346.041,977.062,-13.0032,814.095,67.651,801.811,83.0836,535.247,757.869,5.68945e+06
823.511,970.706,875.893,895.434,544.713,595.963,-361.441,150.505,937.042,741.788,121.156,-324.885,-699.528,-764.999,197.157,-627.423,7.05039e+06
-392.002,-655.007,812.672,1022.79,-618.544,172.925,687.88,107.935,-330.125,-456.007,-304.651,253.436,-374.69,751.362,822.927,691.858,5.52147e+06
841.741,67.3456,107.418,-819.366,-991.168,-827.406,-394.707,-725.781,789.341,-270.749,-163.678,611.133,54.8427,226.96,-347.818,898.802,5.82567e+06
-925.235,-1020.05,572.729,-908.995,579.061,-136.973,-251.138,46.3862,-851.955,-403.789,324.774,739.648,-683.772,-543.496,1009.86,-248.601,6.85626e+06
994.037,-706.129,178.865,764.141,743.051,524.664,680.493,-551.85,752.788,923.814,340.994,130.12,475.962,-915.04,957.937,-237.139,7.28876e+06
-579.836,554.404,-357.839,166.788,874.4,664.092,733.345,-181.173,-34.7384,-375.168,-599.653,-478.746,-169.332,-882.535,330.214,-49.2628,4.22557e+06
794.935,48.2683,935.279,883.558,681.539,-15.2165,686.211,-116.008,-746.418,-875.13,293.364,-359.85,46.8723,-903.227,-186.579,-314.308,5.72907e+06
997.073,863.506,295.952,-594.781,620.364,-366.289,126.276,163.042,805.075,-433.109,902.326,-815.144,-338.28,393.554,-929.776,-524.813,6.46645e+06
16.0718,-466.141,374.152,869.23,-571.306,863.584,534.6,-55.3675,120.05,-456.923,713.935,-14.467,-211.148,-186.117,-196.449,-903.958,4.14232e+06
623.031,-23.2573,398.982,-594.6,-527.246,-1007.69,506.329,115.521,178.083,-854.769,373.889,-880.744,68.1969,-762.492,-574.357,-136.025,5.07701e+06
68.8786,-782.472,342.336,-133.376,377.584,-937.428,795.298,383.79,-560.308,-106.642,-223.552,733.029,415.36,96.4958,-233.633,146.577,3.72389e+06
-767.964,511.108,429.306,-869.967,-976.281,-967.767,502.007,-961.089,487.208,20.8115,-508.498,-640.239,-890.292,-503.816,629.209,-987.195,8.18085e+06
-428.567,320.955,124.174,-796.068,655.237,380.882,-972.148,825.321,-370.092,443.552,-681.164,202.492,923.41,-587.72,-659.825,-10.2285,5.60887e+06
307.166,1006.63,747.764,-124.981,-1015.99,151.67,728.241,-677.272,-316.412,-102.96,271.61,592.06,-211.108,-619.981,811.108,-786.184,5.96674e+06
171.773,767.772,-113.837,297.465,910.644,365.837,-349.116,-117.619,-75.725,1015.22,-218.125,119.721,218.174,324.066,811.592,-613.544,4.10546e+06
858.026,427.919,-987.524,-61.3998,-875.1,215.584,697.721,910.142,-659.557,-769.111,-946.367,672.549,-768.247,-388.034,463.416,-189.812,7.39195e+06
957.969,-958.112,801.964,-284.989,-556.374,836.816,459.412,50.7864,-306.815,431.87,120.774,-66.2273,464.635,-742.497,-292.485,-160.199,4.96166e+06
95.9363,-18.1057,609.799,173.138,-75.9273,228.085,-536.187,89.767,159.568,-547.752,943.618,-628.457,872.662,779.678,307.553,-197.522,3.87878e+06
916.497,270.873,856.945,644.36,633.058,558.743,-619.447,162.866,-275.655,-569.79,-480.722,-478.317,949.664,620.481,-764.522,642.437,6.33089e+06
-723.11,-164.951,-253.508,289.64,970.124,-644.089,214.359,746.579,-64.8042,-566.792,878.146,262.311,-844.276,-827.058,241.455,722.158,5.79976e+06
-735.283,466.08,967.926,849.265,863.28,-939.738,-261.513,-889.563,-364.88,-720.006,-1019.45,-364.556,1022.52,815.446,177.097,-695.665,8.95379e+06
-445.792,-454.878,-1007.22,700.453,117.542,-286.73,764.553,300.073,777.783,672.782,436.263,-33.4952,-699.218,-194.081,-961.985,823.704,6.06105e+06
-206.518,-1020.87,345.072,-158.202,586.662,-933.135,-704.839,779.381,119.364,-915.807,941.01,-650.244,-1010.12,-923.258,610.829,-28.4364,7.95615e+06
357.186,648.206,405.174,-154.579,168.213,-483.663,-966.802,767.438,527.692,686.457,440.374,-277.012,374.539,580.065,862.16,-876.342,5.53028e+06
-850.492,-124.845,-439.454,-187.43,1009.93,696.008,-198.416,-507.308,1004.1,-853.589,-463.545,630.065,-1008.28,-944.365,-230.727,-865.724,7.82832e+06
50.5578,44.2675,-586.388,-587.494,-89.4948,868.024,-400.509,-272.158,-967.308,295.479,103.764,-178.766,-704.435,1009.62,-199.428,283.829,4.3913e+06
-360.452,-840.557,-604.004,-729.585,726.57,544.534,757.262,206.313,-597.019,749.308,598.044,-224.423,194.246,-370.623,-1018.89,458.359,5.92345e+06
118.516,-53.1481,410.735,517.002,975.526,-776.742,700.381,367.922,-418.09,597.88,-10.1634,-309.161,-904.778,-384.688,207.876,-302.484,4.36315e+06
-181.462,-983.743,-101.859,16.5734,-450.654,156.165,-356.858,699.183,-296.906,-332.026,-622.154,932.497,736.314,-289.249,239.515,316.114,4.0933e+06
1010.18,-605.243,308.024,-757.784,231.878,-800.711,-245.952,-433.88,-195.657,764.787,945.196,-404.458,-426.494,386.469,429.276,-239.958,5.25298e+06
-1010.63,857.347,-424.392,461.555,31.8223,95.5946,339.938,708.693,-701.801,-243.063,-836.036,357.496,-237.373,703.195,-190.142,-584.238,5.08436e+06
618.097,356.538,-586.941,-837.588,756.052,-396.249,63.835,789.547,-390.606,-95.1868,629.989,-779.458,-88.2689,176.292,-63.9665,35.3313,4.12175e+06
-522.002,446.045,-30.1383,478.143,396.634,-587.999,-102.077,617.168,626.31,59.4366,-311.634,874.378,387.162,404.575,-459.945,346.091,3.49783e+06
-1002.82,-89.0618,914.353,-731.503,-387.128,-914.554,-521.008,-619.415,935.299,1013.74,-64.7938,-809.718,-974.18,790.694,-483.561,-906.261,9.21797e+06
618.681,462.393,-423.936,257.628,-841.928,-598.684,-923.363,-97.7675,-366.539,808.167,677.313,-825.109,-856.293,-735.044,-445.458,320.254,6.27383e+06
-432.638,-947.477,657.835,-894.585,-164.528,-470.848,-519.659,463.795,983.638,499.097,259.75,-1016.94,-327.983,490.917,-494.251,26.9339,5.96384e+06
-413.161,-951.782,836.235,-158.254,-486.672,-112.057,-1021.94,716.091,58.345,770.812,150.792,188.437,93.6632,-634.227,41.3288,-293.785,4.76246e+06
-919.734,-636.546,-816.674,-575.061,385.829,518.56,902.581,-400.397,-652.831,-216.135,298.808,416.524,1020.97,-363.509,-102.023,-812.382,6.22225e+06
618.081,338.991,492.894,-73.6357,856.916,596.574,550.8,139.506,-288.73,167.189,834.153,850.746,-623.576,-428.18,-201.176,-947.151,5.19914e+06
936.821,580.122,152.948,180.592,888.505,327.439,163.836,693.049,-43.8608,-984.038,392.429,-477.791,-282.853,-946.459,632.986,138.549,5.42234e+06
839.248,491.821,68.6878,-560.213,1022.7,778.985,78.9958,392.305,-440.562,525.998,-907.929,-662.781,841.03,572.159,-28.6101,-939.435,6.73023e+06
-369.771,-772.245,521.514,771.468,871.765,-444.98,799.955,795.577,270.576,189.64,712.862,-477.753,-623.768,-986.519,30.61,-397.592,6.1982e+06
587.212,-510.571,-785.148,511.638,-1013.46,-293.516,854.48,977.645,-197.817,529.784,503.709,-634.88,733.548,887.649,-301.782,-963.988,7.60606e+06
-182.861,394.368,344.579,-106.127,126.152,-415.076,391.615,-982.972,-48.283,-273.886,-159.674,702.529,932.469,-1003.34,-926.555,375.321,5.09889e+06
-815.456,-417.112,919.201,-471.445,169.599,-565.098,106.213,-850.894,25.4576,657.69,-705.865,430.008,608.413,-550.399,-650.194,806.3,5.85205e+06
298.153,-866.475,-205.747,1022.05,-984.195,-47.4857,708.412,796.227,-860.766,701.065,-1016.49,-945.91,863.183,-190.818,-564.084,750.644,8.85702e+06
-198.282,188.016,-810.642,318.043,136.237,542.362,-314.782,-567.113,579.527,-894.715,306.947,-152.559,29.7915,-349.307,-804.177,268.342,3.66201e+06
-939.656,-770.969,-14.3894,907.955,-398.199,-66.7114,-293.525,265.38,-524.809,783.372,44.095,-547.853,826.54,-526.65,345.247,880.481,5.66787e+06
527.001,36.8108,-246.255,-352.214,779.562,153.282,-690.593,-834.635,423.195,-140.993,429.465,329.649,502.423,1006.34,383.443,459.124,4.38377e+06
-790.884,-112.065,-802.027,947.175,-601.735,588.712,978.122,-430.278,926.809,960.941,-607.666,-542.594,-579.363,995.567,127.588,-349.318,7.94029e+06
-3.51844,46.3249,-654.515,516.471,255.284,666.378,238.702,392.859,51.7027,-311.314,-82.9045,389.303,257.581,559.825,-932.158,-203.656,2.96621e+06
-375.912,-518.371,-666.913,876.071,700.826,668.611,557.616,374.213,893.769,359.771,407.048,96.6817,965.6,-629.538,352.866,-804.882,6.21595e+06
-176.832,436.528,494.198,-457.261,539.233,-295.115,187.75,-176.302,724.182,767.952,-132.618,789.039,563.522,437.263,28.2345,-112.691,3.39611e+06
-139.436,486.538,181.731,86.638,931.399,-880.472,-686.093,712.431,-675.015,-888.584,-28.0315,-437.99,713.739,-881.018,1015.05,490.606,6.91237e+06
-664.797,-197.768,109.847,-727,-982.515,-801.025,-694.707,830.733,593.102,55.0186,-576.834,-870.39,-666.931,114.614,-5.44405,-913.06,6.53826e+06
228.992,-563.116,965.637,-401.655,-996.112,394.273,88.9499,851.933,504.528,251.318,-544.43,-166.249,-387.406,568.11,357.031,147.294,4.60861e+06
-77.4424,494.037,925.545,-1.02545,261.35,-628.459,69.586,585.363,-590.514,524.162,-1021.41,227.396,-45.1393,744.29,-468.038,375.193,4.55193e+06
156.535,160.199,-261.379,489.201,478.723,217.451,-767.317,-517.793,910.871,-829.965,-186.09,-591.016,-52.8153,-258.034,714.353,29.9532,3.97431e+06
675.198,-890.685,685.112,910.851,-484.034,-697.052,-487.262,-93.9363,944.863,-986.739,738.179,-78.8399,-216.308,213.852,-973.937,717.519,7.48821e+06
269.639,881.462,56.7285,-515.51,853.164,135.432,-606.169,-579.261,344.169,-295.518,-354.704,-192.059,911.706,481.238,-473.546,-970.07,5.16462e+06
-388.9,119.751,-606.541,-341.135,-321.862,-882.117,-883.234,-547.775,-441.001,412.22,-734.47,-142.98,452.226,393.524,-635.619,138.001,4.31859e+06
540.751,897.766,676.892,709.039,669.675,-615.091,-59.2529,-960.731,986.649,-443.191,529.594,-584.247,969.698,-489.747,134.454,485.966,7.0389e+06
319.942,609.949,-186.367,135.021,-441.978,-943.881,164.785,493.442,-1014.68,940.399,177.076,397.872,329.05,-591.463,1018.78,413.791,5.6552e+06
-749.955,-436.874,-781.091,-243.943,-116.494,898.974,-994.542,178.549,-712.899,838.48,688.395,-546.802,-305.426,-487.068,501.406,-406.586,5.99718e+06
-197.954,504.427,-59.4183,-211.527,-469.23,270.711,761.661,671.728,724.487,952.101,676.35,-457.77,836.278,803.803,-258.766,-859.437,5.91634e+06
733.037,-828.913,-202.104,-529.405,-134.263,452.043,-987.118,168.367,167.645,1016.22,582.878,442.124,940.426,-173.313,377.478,-604.821,5.78957e+06
661.944,152.509,-210.42,-276.264,-645.546,-331.345,96.819,394.138,833.997,-318.116,-965.526,554.659,-771.345,936.863,-159.315,288.108,4.89114e+06
-646.293,250.054,-418.276,-442.146,-21.2962,437.587,-488.668,-130.242,-847.361,871.091,-763.953,544.06,-461.811,920.418,-565.409,111.455,5.04752e+06
781.064,-984.899,401.768,-237.092,599.876,-694.796,89.1374,-945.629,-73.6587,774.24,748.148,126.394,818.897,312.916,-214.926,729.067,6.06938e+06
-913.897,-450.957,682.711,-16.2987,-19.2571,419.96,-304.584,480.619,-73.1192,681.238,-285.975,-696.552,-573.998,-224.393,323.083,21.2558,3.52663e+06
-924.602,39.0938,-788.052,-989.002,-458.375,213.222,-450.27,-854.901,226.959,-131.24,-168.6,-670.819,-469.505,617.928,-333.454,404.602,5.06921e+06
647.316,-124.94,930.025,-370.974,427.861,-482.276,-560.882,-507.948,-156.939,844.401,320.548,-226.846,-1010.86,863.907,277.484,-148.731,5.18471e+06
172.58,-639.721,-371.585,955.014,-321.53,-917.936,991.909,-743.81,-929.509,10.4842,-698.093,-246.444,-598.293,183.801,968.579,258.551,6.78137e+06
-50.7013,-731.904,748.156,-829.725,854.675,-286.909,808.049,-255.379,488.339,-816.655,790.633,-24.7209,588.919,-922.073,-393.39,95.4741,6.20957e+06
-915.704,945.407,460.38,813.316,-680.106,272.6,-408.047,371.23,-11.24,973.544,-291.928,-524.351,-24.878,221.34,-607.491,583.088,5.51381e+06
876.335,-359.398,390.825,-460.338,92.7177,-681.95,-98.2304,26.8942,812.011,-482.886,-750.574,-899.47,113.273,588.433,134.581,-878.919,5.16062e+06
604.329,606.66,-52.5599,187.369,498.998,275.644,805.062,562.276,-465.549,-197.937,-99.9557,-222.233,854.77,626.427,-254.031,-399.834,3.72327e+06
36.3657,-777.609,666.304,822.683,585.395,-676.355,22.0607,-156.522,1013.13,62.8951,-460.515,-321.117,682.503,-391.833,-322.286,619.009,5.00404e+06
-491.276,696.615,-231.179,221.441,452.746,732.831,-75.7022,550.134,441.724,-278.807,819.507,-378.296,536.215,953.378,239.743,-820.125,4.89377e+06
321.929,964.337,685.467,-616.71,575.096,723.364,-858.363,696.138,138.557,249.281,-130.864,130.266,-262.591,129.814,379.531,-403.499,4.46746e+06
-92.5942,192.423,-368.254,-556.383,-310.803,-252.963,884.466,169.312,-930.947,102.915,-588.595,574.905,735.575,175.184,1018.13,611.648,4.99915e+06
-221.216,175.464,-448.038,-508.733,-153.781,885.424,192.469,-960,-934.993,-374.327,108.051,-185.538,775.487,-729.915,-743.734,474.075,5.27817e+06
-74.3868,-280.965,-580.981,164.356,526.388,485.624,111.376,-907.614,-196.159,-868.865,-88.3195,721.042,-1002.87,86.3902,-494.511,600.141,4.73731e+06
-659.651,440.841,655.666,859.342,-246.305,668.622,-228.652,729.774,371.249,-906.226,-1021.45,-757.433,267.517,-877.706,926.276,-763.831,7.75013e+06
839.059,-707.819,278.68,324.248,-540.986,969.637,552.203,-210.289,-269.839,-980.098,-468.818,613.228,-287.776,-91.7483,-398.689,326.488,4.956e+06
851.731,-284.55,547.027,848.53,-218.851,-81.7704,-965.404,-302.609,898.854,-334.773,279.752,-655.782,215.253,-210.744,-372.239,-229.972,4.6145e+06
-958.081,-341.087,613.94,-66.2177,-613.026,863.981,933.687,624.077,-911.292,-240.618,177.532,-243.822,-843.037,109.066,581.796,-0.653493,5.83959e+06
465.401,-15.8659,-433.754,903.345,-459.935,206.798,-36.6278,-586.112,415.321,-770.827,147.42,-385.029,176.259,-166.444,-983.905,-159.363,3.80924e+06
-866.123,434.327,-565.095,-506.893,876.92,931,-976.941,-799.57,93.5458,109.336,-811.028,1.93663,148.78,-745.423,-321.988,-750.595,6.66802e+06
-382.256,33.1412,-54.6819,-587.492,-373.192,674.997,891.722,-31.3511,-229.268,797.449,442.178,143.6,-1014.7,847.695,-258.505,622.314,4.99354e+06
-242.526,-303.186,884.428,732.332,750.874,581.487,45.6389,-15.5405,-72.8267,-331.307,-687.216,-717.469,-392.719,-671.764,-773.73,-841.169,5.38754e+06
-934.448,73.5887,151.816,25.0221,-488.238,-983.731,99.7144,-393.766,702.291,-553.692,1022.93,-11.886,15.4183,-239.625,816.073,278.143,4.92086e+06
593.508,-446.639,592.04,536.451,-129.985,878.546,879.007,-854.213,-403.119,996.448,401.441,976.456,-254.486,-687.425,-98.7563,199.415,6.33818e+06
907.587,-112.62,-213.295,-825.251,-402.931,331.108,0.796009,-189.141,-170.738,-268.197,685.026,-101.915,960.341,670.042,-705.657,167.604,4.34882e+06
1008.69,-839.489,338.82,878.65,-848.545,776.715,-823.5,275.079,-479.822,57.1297,-960.092,-919.761,715,166.677,654.763,995.157,8.6456e+06
-773.749,352.628,-611.343,-366.811,-810.759,226.221,1022.86,-356.972,-502.01,637.203,-710.351,-385.475,145.512,435.988,-189.023,256.282,4.73754e+06
526.276,552.206,-1017.77,817.358,-594.098,945.799,-143.51,407.831,484.92,205.87,-503.961,-694.2,-309.425,-493.029,398.505,-505.96,5.4874e+06
-90.2408,-78.5312,322.95,497.281,894.858,624.133,-693.186,569.076,-835.476,262.201,-450.32,287.107,-4.43743,738.267,595.044,-585.836,4.65502e+06
-229.349,-630.977,372.49,-508.929,-519.073,-950.272,-265.195,830.087,692.279,-268.431,-349.966,-305.413,-966.548,541.016,-648.703,89.3926,5.20325e+06
-685.054,602.984,-466.093,391.348,-299.932,-591.544,599.265,638.55,375.256,82.6437,-951.095,293.166,822.555,440.082,-339.188,376.174,4.67517e+06
-452.002,201.072,528.493,-621.989,596.971,-857.007,-148.667,-3.34297,891.75,227.207,746.747,-709.129,299.23,22.7796,735.5,295.187,4.64947e+06
-146.8,644.725,-143.635,-681.631,-232.392,-558.771,103.469,-940.343,-300.786,-358.087,-696.46,-990.332,-783.211,290.765,907.812,-660.613,5.82686e+06
-1002.82,889.624,327.419,-530.077,721.234,-538.443,274.176,627.046,922.656,-757.911,14.2844,-379.647,800.527,810.518,-158.64,809.031,7.01144e+06
142.34,-811.919,816.885,-183.886,-392.513,-382.23,24.8874,-116.267,964.863,348.525,730.74,-762.763,866.335,-606.725,442.66,-977.627,6.13363e+06
1015.78,481.891,-442.049,-870.028,-912.662,931.544,440.762,552.183,11.3828,468.496,-763.984,521.814,454.942,-896.67,722.522,-891.486,7.81981e+06
-403.664,150.021,-554.852,-389.935,-925.442,-642.916,269.739,-942.355,-879.687,-7.46105,-242.425,-78.6791,272.19,-999.026,-36.0171,719.049,5.30542e+06
954.099,-648.306,-243.785,-888.438,-838.66,881.319,-264.812,-786.853,844.322,562.337,516.724,196.668,75.7292,-847.358,-384.593,-367.527,6.69042e+06
-255.691,-534.917,-208.636,521.571,-835.029,583.375,-235.639,535.231,878.821,629.401,383.801,-864.834,-1016.05,976.493,446.214,-308.841,6.39093e+06
19.3396,-42.2077,853.995,179.758,-48.1045,-963.732,414.725,220.129,-925.847,521.819,-123.237,-418.814,-1008.05,693.314,-295.652,-941.066,5.70539e+06
224.07,-301.802,-806.765,-36.9114,-187.041,-1021.09,749.951,-927.593,-975.565,-778.71,-699.686,-758.117,-190.738,-510.234,-752.162,-605.21,7.14528e+06
359.825,5.83899,-57.1217,316.778,-773.321,562.977,189.103,443.386,230.646,45.4517,225.982,-50.3897,434.783,601.179,-579.172,1018.91,3.4135e+06
243.532,690.763,756.248,-856.458,-907.404,-351.218,-537.303,360.509,704.129,720.484,-990.158,-127.683,-724.98,845.647,630.211,-681.956,7.32203e+06
785.369,-499.466,-681.163,866.939,907.187,-413.206,-983.152,838.09,828.49,580.222,210.289,-182.012,-450.945,576.769,-247.928,-847.642,7.16106e+06
-340.032,276.202,632.634,-128.525,-959.576,574.608,-558.538,944.157,-937.849,666.765,-954.786,561.25,777.178,312.985,-202.778,838.91,7.06077e+06
-928.175,793.423,-297.854,1021.46,-414.256,-381.388,-654.136,455.266,-604.144,599.951,-520.081,86.686,-784.951,-531.105,-363.372,855.684,6.34088e+06
224.138,-567.226,245.667,920.312,35.0741,-716.905,-622.393,564.727,-359.764,271.089,-798.822,-961.565,-340.319,-445.51,312.547,916.004,5.51763e+06
6.55504,156.822,249.717,-231.948,-56.7741,-20.9533,1014.2,-233.71,234.761,-749.625,738.428,-590.282,-605.88,228.773,-221.513,23.5645,3.20767e+06
-873.46,-281.499,224.684,81.4876,327.41,-354.719,-738.496,763.593,65.4557,-222.559,-464.326,-169.277,-201.47,837.603,-118.644,-261.027,3.38348e+06
-119.118,464.377,-692.916,772.275,9.47358,-910.183,-346.459,-495.293,102.106,-555.46,607.648,-456.881,-687.708,871.172,-623.487,576.206,5.35e+06
452.009,-577.76,-103.568,-286.765,-639.164,379.562,154.806,137.136,565.807,850.555,559.364,714.74,238.937,-248.508,0.0180845,-189.815,3.2488e+06
-884.007,848.771,449.295,-876.39,-760.023,485.728,767.257,-918.244,-657.652,-517.714,-340.668,829.497,285.826,-652.289,-346.151,-11.6385,6.84919e+06
-425.85,555.16,174.198,753.986,-529.499,1019.79,860.158,-522.486,200.469,-241.152,-440.051,305.375,636.041,890.964,-199.826,109.672,5.05729e+06
-483.568,861.949,964.706,-515.744,53.0738,866.25,682.969,-330.145,207.736,667.713,612.739,-323.951,36.5148,-121.56,-437.409,267.268,4.75051e+06
351.141,923.449,-535.968,492.652,201.961,654.603,793.135,925.464,952.978,785.219,953.973,-662.064,824.075,674.945,-889.619,-722.613,8.78237e+06
-741.343,-360.399,-577.97,632.471,-793.002,-722.504,341.252,-780.744,409.681,-758.119,-607.484,-215.764,732.414,601.521,-302.914,717.29,5.95331e+06
-496.263,-772.539,270.508,-676.776,-428.005,-919.259,-729.067,801.174,992.811,-938.326,-162.583,-279.543,323.326,-167.893,-319.925,-120.062,5.79629e+06
171.936,-293.942,-419.127,746.775,-36.5945,651.691,-778.878,803.672,789.14,-686.634,270.639,-275.49,-575.193,-497.343,-909.825,543.162,5.47239e+06
-195.276,636.189,299.134,-742.683,-301.663,752.584,-548.606,720.461,-874.103,-1013.13,586.685,-796.854,-586.905,-945.882,-527.528,877.565,7.61873e+06
